"BL2009P4_1x.cov","BL2009P4_cov.sum","BL2009P4_cov.sd","IN2009T1_1x.cov","IN2009T1_cov.sum","IN2009T1_cov.sd","Pi1845A_1x.cov","Pi1845A_cov.sum","Pi1845A_cov.sd","Pi1845B_1x.cov","Pi1845B_cov.sum","Pi1845B_cov.sd","Pi1876_1x.cov","Pi1876_cov.sum","Pi1876_cov.sd","Pi1882_1x.cov","Pi1882_cov.sum","Pi1882_cov.sd","Pi1889_1x.cov","Pi1889_cov.sum","Pi1889_cov.sd","RS2009P1_1x.cov","RS2009P1_cov.sum","RS2009P1_cov.sd"
"PITG_02428",814,24952,4.40288185120844,814,19188,4.89837982944714,814,5121,3.66258236930265,534,1080,1.29957707524772,342,454,0.765802155061268,266,279,0.507474556433231,814,12473,7.17810887244381,814,25044,6.28198101659069
"PITG_02429",1383,23844,6.27394515534784,1383,34072,6.47079925619233,1241,5787,3.1800734782968,776,1113,0.832276055264284,548,969,1.02008392376174,474,560,0.604641098313292,1383,18586,6.23563977649147,1383,37476,4.54466673690197
"PITG_02430",1829,29676,3.87264384510204,1777,22418,6.69576532704107,1683,7939,3.30876361789853,671,1356,1.23423912204979,619,1240,1.08180749598479,602,805,0.767464198306589,1772,20392,6.12346758857184,1829,27997,4.9727547238664
"PITG_02431",1686,26702,5.88159483696297,1686,40849,10.2435355547972,1505,7400,2.7964325719725,716,1156,0.981548659873729,1107,2212,1.26957035733399,600,700,0.615994187128719,1666,19041,4.47967191057701,1686,39528,8.03805378612891
"PITG_02432",1772,59090,6.71284231964885,1772,41941,5.10192819963802,1689,9155,3.26159390788925,758,1035,0.785408725181341,1224,2779,1.61142476433685,676,1000,0.782237129108177,1772,31673,9.01541863363036,1772,61043,6.39312195475022
"PITG_02433",1306,27406,6.25663663194131,288,5248,8.20262092772215,379,1742,2.79766031183294,192,284,0.580988131052631,242,400,0.695440517744455,79,79,0.237972526031086,636,5352,7.76346329889295,1306,25948,7.25513112804078
"PITG_02434",520,11946,5.60821429561974,520,26431,10.0576150759884,520,7500,5.55389135688579,351,872,1.40856386839057,417,1421,2.12329234606038,457,808,1.06122072045305,520,15606,6.66858316902025,520,11360,4.7300320194471
"PITG_02435",372,4386,4.89668053063618,372,13910,11.5393033892073,358,2864,5.24398759044744,218,377,1.21194948399227,347,1733,2.46793041241735,262,427,1.07265481616214,372,8456,9.45711248187297,372,6712,4.40451613000869
"PITG_02436",685,13477,8.40446857260334,685,41716,19.7340523234295,685,12418,10.6741130046679,591,2041,2.21297141824571,550,2038,2.6843106268115,464,903,1.22033327451649,685,25906,10.9991728347074,685,20741,5.95496537934037
"PITG_02438",667,11185,3.84349295631873,667,19867,4.55469625788919,648,6089,6.52770850257856,440,755,1.03278814817231,520,1131,1.32271526135414,473,606,0.746786196750208,667,16449,5.4603985554324,667,15062,5.75139320522971
"PITG_02439",2130,63338,4.80085891563355,2130,51280,4.8824597257464,2109,10672,2.34783739373251,1010,1645,0.994717311915544,1180,2199,1.27937807605863,1094,1541,0.871803034677449,2130,39379,6.0558766038925,2130,88039,7.05347618680056
"PITG_02440",1522,46886,6.26898119265075,1516,37803,5.40194045737453,1463,9780,4.1822299131528,1066,2150,1.38246764729415,685,1499,1.32786318201276,871,1327,1.06453277363912,1520,28290,7.93949449370682,1522,61263,8.378597029167
"PITG_02441",2940,97103,5.43765608600529,2940,79721,6.34859653775024,2448,9475,2.58131276948375,765,1214,0.838165181958893,1876,4342,2.22847934265372,1770,2554,0.883734745567025,2940,48353,7.00960833756553,2940,103144,7.52683188672761
"PITG_02442",4133,133454,4.92240725954252,4132,124757,5.34290430955578,3608,11661,2.11584973529815,1180,1721,0.73634187976119,2915,6864,1.50960239562076,2027,3050,0.916559188987368,4122,62048,9.24675606167837,4133,157082,7.16446624324864
"PITG_02444",2395,75187,6.89270597214784,2395,70725,4.42776212230197,2274,10850,2.89358430442474,1008,1510,0.935687808034942,1442,4130,2.18792550086253,1418,2143,0.874660635924182,2395,47274,6.07177817152206,2395,85311,7.46677400720543
"PITG_02445",1031,39628,4.17105010511806,1031,29666,5.20906075390086,823,3008,2.47590176580683,585,1022,1.10379813631283,862,2596,1.7919501880476,549,1049,1.15820657395789,1009,11980,7.49323036571317,1031,42344,6.69674832206942
"PITG_02446",1646,53384,4.70723523684079,1646,43812,5.75248697309192,1514,7792,3.17335490824039,616,944,0.866325469799609,1100,2277,1.49672466889422,992,1352,0.810826154465261,1646,25027,10.8446337362754,1646,61398,10.6000096650624
"PITG_02447",1248,42887,5.94529421665917,1248,39746,5.69761086960583,1236,5244,2.76406012521331,536,612,0.624213773567967,860,2794,2.62044930688274,721,904,0.70351362827168,1248,21263,6.88461611333749,1248,51838,6.2176704811894
"PITG_02448",378,15190,8.19636929342881,378,8702,4.9800212754626,378,2132,2.47055271636134,244,404,0.98558797732056,318,524,1.23564270973581,192,192,0.500599615199518,378,7351,4.89015733120966,378,14703,7.485614176765
"PITG_02449",1012,34441,6.70428977578305,1012,26664,5.08946325450754,1012,6481,3.1525196882709,478,801,0.976988913087955,899,2493,1.99148713331963,346,375,0.539298817684833,1012,19597,6.11790302680687,1012,35171,7.00174728720698
"PITG_02450",1268,40391,6.39751386419168,1268,31393,4.65940766867695,1246,6800,2.98551132036609,791,1454,1.20401724583906,850,2250,1.95560274451851,503,638,0.688722655625699,1268,24822,5.6984006023429,1268,48558,7.41197689536095
"PITG_02451",2001,56512,6.62083569252147,2001,51123,5.51622603100955,1895,10354,3.67437953503938,941,1684,1.17872401555562,1319,2942,1.43361095831822,778,880,0.607039332847706,2001,28598,5.26828042255674,2001,67676,5.27673905101377
"PITG_02452",587,15729,4.78505004125317,587,13581,6.64752476502096,550,3260,3.5682185556343,427,822,1.11223411660101,251,533,1.18511269317168,292,422,0.851238910623895,587,9794,7.68788496187825,587,21376,5.8634309239556
"PITG_02453",1095,35414,5.03881273564971,1095,28660,4.13141440377867,1001,7070,3.90514701585783,536,703,0.787045234413763,733,2005,2.02085658260465,377,584,0.83924169945469,1095,16116,7.2025921306232,1095,42845,6.39484627792574
"PITG_02454",2706,83709,4.61739147437247,2706,63752,5.13236697119179,2674,14709,3.30737771215266,1304,2223,1.11298639882495,1802,4341,1.53325574772947,1481,1967,0.770812627493472,2706,52770,5.7579165682281,2706,95847,5.59241823418515
"PITG_02455",1250,37584,5.86799243794661,1250,29800,5.30206686392923,1170,7425,3.60263852149321,494,757,0.877691179490119,957,2843,1.90327077639556,620,805,0.732663308471999,1251,23328,8.83337034515571,1250,36148,7.04427609761347
"PITG_02456",3667,115316,5.37635489202225,3667,101406,6.54399184652257,3605,21221,3.6171328885225,1598,3189,1.26060064206584,2574,5591,1.59364159545962,1828,2575,0.848092771869486,3667,70888,7.23218751271495,3667,132317,4.96341310806396
"PITG_02457",2695,76654,7.01935512306944,2695,64038,6.3876581377756,2612,16220,3.08160914228205,1856,3469,1.28605511883003,1540,3144,1.30674034033227,1005,1243,0.652133145067172,2695,52865,13.2806985486498,2695,91112,7.55028764290376
"PITG_02458",1512,47374,7.31431651855279,1487,38589,7.20363169318656,1415,9335,3.74194509339519,536,1043,1.12534225932713,1060,2153,1.51263229412587,753,1176,0.967825666671289,1488,28851,8.55352571454121,1512,49119,7.92785588688134
"PITG_02459",1049,38313,6.94702403391797,1049,28034,4.75982114078072,1019,5566,2.57201100590007,550,926,1.08449239411888,874,2557,1.74307795471898,519,850,0.986187434953253,1049,20076,5.15586795156463,1049,36316,5.63397168004514
"PITG_02460",637,20871,3.99502012710587,637,17841,5.5168354047327,536,4005,4.94981528808057,241,267,0.570620238280434,406,1112,1.9485523686174,202,320,0.825351523945072,637,9990,6.08843933451011,637,25139,4.66797857666253
"PITG_02461",2279,81383,7.51537154347963,2279,62372,5.51134703266665,1980,8530,3.02240112004002,410,440,0.426848333580873,1773,4135,1.43829597702182,1198,2050,1.1859562826019,2279,36963,5.96668174910058,2279,86523,7.22120881020024
"PITG_02462",1227,40481,5.00048272550736,1227,29745,4.2941507719125,1222,7260,3.40035512760032,714,1071,0.926396595336194,741,1647,1.5591216413996,612,1213,1.16984970688703,1217,23303,8.64195910532712,1227,44297,3.92156643061364
"PITG_02463",2081,65169,5.52363558934068,2081,52303,5.18229521495728,2045,11342,2.61201940322164,1040,1820,1.1168003008871,1437,2853,1.27128170479905,864,1288,0.866251326926368,2081,34780,5.97050973292912,2081,78777,5.79868448104533
"PITG_02464",5423,161384,6.23295346467172,5424,139618,5.7792359608429,5029,26811,3.41060778134797,2489,3951,0.987854202998233,3667,9402,1.80608973974725,2932,4722,1.0610256637934,5379,92520,7.22935328865668,5424,188492,8.21663815724916
"PITG_02465",1629,56187,6.5769466583961,1629,44215,7.01389279793183,1303,5093,3.5069209969153,632,899,0.781727277579528,1192,3110,1.69631659671022,1189,1832,0.894187786099411,1629,28587,6.68496838534871,1629,65629,7.57055152997102
"PITG_02466",841,29722,4.70246367343396,841,29003,6.35029927554319,716,4160,3.59539920165834,216,327,0.762089026328027,710,1611,1.28406253802198,509,925,1.17797747780909,841,16173,8.25524714187417,841,30413,5.71971137725129
"PITG_02467",1919,32308,10.6086676522079,1915,26865,6.86374296266407,1847,9890,3.3732725818193,829,1428,1.05291228768748,989,1982,1.33627874543522,827,1011,0.68360947630604,1929,25265,9.01092901174936,1940,33405,10.2826813649198
"PITG_02468",525,14841,3.29848780659423,525,11958,4.97799081804243,435,4199,7.52108969884604,277,627,1.37603733052757,303,694,1.55472567917214,215,376,0.947790098344465,525,12516,10.1748605031982,525,15345,7.6998279236958
"PITG_02469",609,18873,5.5813276703353,609,12851,2.62255149375474,609,3710,4.07028112607115,297,366,0.683498412853568,359,599,0.994917839430129,152,282,0.822602896311121,609,12245,4.84633312232258,609,18654,6.59394058981005
"PITG_02470",899,27731,4.72622598873439,899,23004,6.13414624947585,814,4085,3.15999042535264,317,458,0.751145845497908,675,1287,1.16965284541996,278,296,0.511058773318229,898,13386,5.71444637946359,897,32839,6.40782048429427
"PITG_02471",990,38845,7.1472464361831,990,28189,7.32123089457267,944,4592,2.41048883733686,418,466,0.588609872884866,655,1296,1.24599182733671,387,533,0.795615776136334,990,19345,5.42155043681343,990,39620,5.79141968093523
"PITG_02472",873,24429,7.57339790397771,872,20348,7.28783328951194,854,4926,2.57780195051055,513,981,1.20045823401976,502,869,1.01704604213773,309,393,0.708793452648215,873,17775,7.89650226004358,873,26717,5.84694583003569
"PITG_02473",1725,14829,6.89455516866048,1629,11503,4.9536776485671,1607,6063,2.53236477575768,741,1158,0.958665858072695,813,1535,1.0397477962199,555,862,0.812542055114115,1750,19860,6.5745777318793,1752,18389,6.66755849756175
"PITG_02474",1423,12483,7.54634346356401,1371,7342,4.47401535736684,1499,8208,3.35028635877961,691,1197,1.00422043723139,633,956,0.955972092407762,271,312,0.453682891376343,1522,17644,9.55769190010771,1520,14030,6.19495100107997
"PITG_02475",498,25971,15.1816931988245,498,17132,8.33796502023382,459,6220,7.7912315728104,351,771,1.43561207710445,358,658,1.11516850673035,299,445,0.922757301745238,497,15946,21.2711653430154,497,27968,12.1367658718599
"PITG_02476",780,26933,9.282633985206,780,23417,4.6517529495277,756,5625,3.21703108926966,278,419,0.82477817834926,429,913,1.28899847423791,228,228,0.455114772238766,780,13454,7.00208557945882,780,26701,5.94465258654984
"PITG_02477",773,23047,4.36195069807594,773,19990,4.68252604669341,645,4929,4.54389237170457,416,764,1.21566588368006,460,1198,1.64747116263873,287,372,0.685695826537572,773,17465,15.5145114334354,773,29263,4.96582371656791
"PITG_02478",2331,75244,5.51788470237305,2323,62796,5.18765748165617,2317,12431,2.7063481434724,1527,2645,1.12819927045874,1377,2836,1.3098494762642,1292,1714,0.797443408377082,2331,43051,5.65990699913339,2323,81317,5.54726810825719
"PITG_02479",1856,60901,5.3091044448232,1855,43675,4.09694676013341,1827,11305,3.02385943659361,1164,2027,1.17274648289099,1222,2205,1.09233409707212,974,1333,0.806852211508809,1856,34924,7.28761144698909,1856,65524,5.87307860736457
"PITG_02480",981,35049,6.98747642654045,981,28156,4.64532772478775,791,4556,3.9955127840332,482,898,1.11207545162471,771,1793,1.45401829943321,478,802,0.987854007934956,978,16772,7.83319729100902,981,40451,9.90547547165828
"PITG_02482",3493,100623,5.43170518135515,3493,92101,5.21517924925905,3425,18982,3.29367174129234,1719,2900,1.11332750890599,1922,3649,1.2192416054638,1638,2194,0.783916078316036,3493,68541,6.31075123298425,3493,125935,7.66907531330681
"PITG_02483",1073,33274,4.76449939736782,1073,27938,3.47519311898705,1073,7229,3.37405131775779,654,1205,1.22389205782461,745,1804,1.68868973434311,401,615,0.802576883928273,1073,21662,6.64841834244528,1073,35618,4.74147809523029
"PITG_02484",1460,50397,5.16038189001646,1445,42235,6.82371025757441,990,2969,2.50145337869668,199,285,0.524496846496749,1018,2473,1.5655966549254,752,1176,0.904166035411196,1460,18825,6.50673424130802,1460,64045,6.97429705294832
"PITG_02485",1363,40319,4.938520086346,1363,36497,6.01846135743461,1306,5479,2.27617184329483,570,738,0.703676063764374,788,1458,1.15989599534673,779,1146,0.876538690837422,1363,18971,7.66046932601361,1363,47257,7.17459768524358
"PITG_02486",1050,32991,5.85068253944031,1050,21429,5.20867894717833,996,6607,3.5654361093392,546,942,1.10932069345436,547,1147,1.48524328461978,582,715,0.709542104268848,1050,16750,5.89110096575923,1050,37696,7.61700590011471
"PITG_02487",939,24286,3.92066196527328,939,19547,5.92242802153485,924,8119,4.06091878179043,655,1315,1.29186392406499,546,1252,1.47280488485601,323,343,0.524158580690119,939,15533,11.8735828866886,939,27173,5.63120470068452
"PITG_02488",2032,74071,4.50402574926929,2032,58097,6.04533818171159,1956,12339,4.95008893133917,824,1367,1.03302665036839,1453,4927,2.91606526734981,1332,2490,1.23201381601645,2032,35573,7.80384573700091,2032,75906,8.20555295276755
"PITG_02489",1975,48827,5.96468615460055,1847,19387,6.98552133833126,1612,6636,2.95260090039291,671,1251,1.10369060132575,1026,1640,1.02456584206995,839,948,0.600135074292571,1958,22110,6.3663864218634,1975,47216,5.44963388532222
"PITG_02490",870,29478,4.15937409252329,870,23952,5.81876869485642,862,4711,3.01305287476878,277,416,0.783228291338856,688,1617,1.52146526523328,392,511,0.73139439908973,870,15091,5.04238204704202,870,32535,5.87931851956617
"PITG_02491",739,24449,8.25924778363435,739,18114,3.89994305996009,722,4969,3.27627714857325,446,824,1.08276925570736,407,923,1.44369798564723,173,173,0.423721857096791,739,12816,7.198161492076,739,27414,5.4127945659539
"PITG_02492",7118,244674,6.20789271046723,7118,202032,5.28558427519797,6749,34261,2.99099070474334,3130,4649,0.915618245006029,5002,11841,1.55056916623653,4392,7019,0.995678668405456,7118,130977,6.88080206228658,7118,270439,5.89571108797058
"PITG_02493",881,30639,4.74968838758676,881,21214,4.70087493530327,881,6643,4.07135496812082,480,723,0.954453686052667,615,1156,1.49132340762818,171,219,0.544143119591815,881,16979,4.89232001925232,881,32616,6.87275502506137
"PITG_02494",1225,45689,7.87078240623348,1225,29042,4.63023033406676,1147,8657,5.02075032641564,672,1074,0.98202261380901,993,2069,1.49249243888829,404,514,0.65074730540269,1225,21821,6.17184407858776,1225,48279,7.25023326196759
"PITG_02495",9150,294729,6.41730507638349,9150,234660,5.74980904045443,8692,41872,3.28662146524866,3092,4962,0.94747461355163,6783,16857,1.68821961021673,4970,7180,0.870312761305829,9150,184114,9.68917063253522,9150,335496,6.16223859421876
"PITG_02496",2507,86874,5.61029002599437,2507,73884,6.470418455393,2270,10543,2.92363140116881,1195,1870,0.954426580456264,1796,3783,1.49494883638412,1671,2388,0.90344780649075,2505,44253,7.69731692763458,2507,103910,5.57464501032281
"PITG_02497",2229,72889,5.85667420605853,2229,53859,6.46749517432406,2199,10337,3.05611084940794,1199,2050,1.14532564037927,1774,4028,1.75074336655681,915,1119,0.662282420898212,2229,46185,27.6568589380043,2229,84256,8.76520889003913
"PITG_02498",719,23487,7.31483484586078,719,19034,5.50603886509581,697,3944,3.49404520534273,516,954,1.34049419920666,470,1244,1.50007199293117,288,405,0.756467613489566,719,14748,16.7721769172066,719,22354,9.02373254265868
"PITG_02499",1724,48825,5.34636725506909,1724,37860,5.63142032462192,1687,8812,2.47173425120386,678,1174,1.0385869130221,1236,2612,1.24030959772907,595,1089,1.25854266956283,1724,27364,6.57868688701011,1724,62761,6.61051450740537
"PITG_02500",790,28674,8.57197134767093,788,22666,3.74954800396967,751,2881,1.97848602633684,237,282,0.586429453778984,525,1019,1.40910446591814,411,745,1.14280507230393,790,13939,6.58656401778007,788,30725,7.64283957329955
"PITG_02501",986,28371,5.74187264141018,986,23534,4.68097565002314,893,6137,4.12537837270856,706,1271,1.09295004500067,645,1118,1.08815897260025,216,216,0.413823991598466,986,17619,7.43514242371774,986,35692,6.9021469873569
"PITG_02502",3765,117709,5.6821955987467,3765,93550,5.07942194121489,3604,23919,3.89582322473986,1952,3341,1.10142535543978,1829,4022,1.55500094010531,1553,2144,0.79902427609098,3765,68245,10.7351592074669,3765,129954,8.57200924906023
"PITG_02503",876,30912,5.57499589742989,876,23392,4.31698718357121,876,5963,4.30765380207588,306,507,0.992293198890127,449,743,1.06196964047301,434,578,0.863630589530537,876,15860,4.68826351033464,876,33049,5.8596726753044
"PITG_02504",687,24321,4.19376148922058,687,15863,6.07729664298057,687,4221,3.19500649576032,248,388,0.874707397997987,483,1167,1.61472308548551,317,439,0.867685610770405,687,13226,6.44571808800214,687,21539,5.52502311947344
"PITG_02505",666,17941,4.9311768602466,666,20169,4.29396584219438,666,3990,2.72331784209843,338,636,1.25335558543129,147,497,1.66526460026497,229,399,0.880839875576261,666,14558,7.86299343529599,666,23952,5.47683228997694
"PITG_02506",1835,61018,6.30695111048706,1835,48693,4.8548400783123,1609,8273,3.36854872931207,817,1185,0.866105602142979,1348,2494,1.20575107813942,590,817,0.703335942853543,1835,28446,6.31682350343337,1835,65733,6.42313532702932
"PITG_02507",972,30257,6.08681823514743,972,23387,4.4920594462072,972,5720,2.65121363309848,686,1174,1.14635524880785,708,1976,2.28885863336286,322,364,0.566565204178061,972,17098,9.94594209113117,972,30274,6.4740037182732
"PITG_02509",730,22676,4.71449642081418,730,19478,4.16798637423931,584,3764,4.26588812024207,263,310,0.611230251443132,459,1070,1.64955987629491,484,684,0.779628635402739,730,15518,8.7717265875857,730,29364,8.49684490498364
"PITG_02510",1081,32995,4.70792227577372,1081,23956,6.44549746661021,1076,6346,3.21539535040348,695,1113,1.01791941440238,761,1939,1.84315480971758,274,274,0.43519843410564,1081,19351,5.7248976119476,1081,31261,5.00396474869897
